Order Number;Order Position;Supplier;Ordered Product;Product Article Number;End Product;Planned Delivery Date;Arrival Date;Ordered Quantity;Delivered Quantity;Quality
76100;2;15457339;Laserzuschnitt / Laserteil;10651;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-11-02;2023-09-18;2.0;2.0;
75698;1;54605522;Klöpperboden;2000;[CODE] [CODE]/[NUM];2023-09-08;2023-09-19;1.0;1.0;3.1
75698;2;54605522;Korbbogenboden;2101;Mantel und Mantelhaube E-[NUM] [PART];2023-09-08;2023-09-19;1.0;1.0;3.1
75698;3;54605522;Korbbogenboden;2101;Mantel und Mantelhaube E-[NUM] [PART];2023-09-08;2023-09-19;1.0;1.0;3.1
75698;4;54605522;Korbbogenboden;2101;Mantel E-[NUM];2023-09-08;2023-09-19;1.0;1.0;3.1
75959;1;45149243;Kompensator;8200;WäRMETAUSCHER E-[NUM] FP;2023-09-15;2023-09-20;1.0;1.0;3.1
75959;2;45149243;Kompensator;8200;Decalin Ablasskühler;2023-09-15;2023-09-20;1.0;1.0;3.1
75723;1;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;PSA Adsorber V-[NUM] to V-[NUM];2023-09-25;2023-09-22;3.0;3.0;3.1
75986;2;99556068;LWN-Flansch;3400;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;3;99556068;LWN-Flansch;3400;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;4;99556068;LWN-Flansch;3400;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;5;99556068;Schmiedestutzen;3800;Mantel E-[NUM];2023-09-25;2023-09-25;2.0;2.0;3.1
75986;6;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;7;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;8;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;9;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;10;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;11;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;1.0;1.0;3.1
75986;12;99556068;Schmiedestutzen;3800;Mantel und Mantelhaube E-[NUM] [PART];2023-09-25;2023-09-25;2.0;2.0;3.1
76136;1;49689366;Spiraldichtung;6201;Mantel E-[NUM];2023-10-27;2023-09-25;5.0;5.0;2.2
76096;1;49689366;Flachdichtung;6011;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-11-02;2023-09-25;6.0;6.0;
76096;2;49689366;Flachdichtung;6011;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-11-02;2023-09-25;4.0;21.0;
75570;1;9592853;Absperrventil;3780;"";2023-10-13;2023-09-25;4.0;4.0;3.1
75570;1;9592853;Absperrventil;3780;"";2023-10-13;2023-09-25;4.0;4.0;3.1
75570;2;9592853;Absperrventil;3780;"";2023-10-13;2023-09-25;2.0;2.0;3.1
75570;2;9592853;Absperrventil;3780;"";2023-10-13;2023-09-25;2.0;2.0;3.1
75570;3;9592853;Zusatzkosten;12001;"";2023-10-13;2023-09-25;1.0;1.0;
75570;4;9592853;Zusatzkosten;12001;"";2023-10-13;2023-09-25;1.0;1.0;
76139;2;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;2;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;3;41781068;Nahtloses Rohr;5100;"";2023-09-26;2023-09-26;6.0;6.0;3.1
76139;4;41781068;Nahtloses Rohr;5100;Decalin Ablassbehälter;2023-09-26;2023-09-26;10.0;10.0;3.1
76162;1;41781068;WN-Flansch;3500;Mantel E-[NUM];2023-09-26;2023-09-27;2.0;2.0;3.1
76162;2;41781068;Blindflansch;3510;Mantel E-[NUM];2023-09-26;2023-09-27;2.0;2.0;3.1
76162;3;41781068;Blindflansch;3510;Mantel E-[NUM];2023-09-26;2023-09-27;2.0;2.0;3.1
75723;2;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-09-25;2023-09-27;5.0;5.0;3.1
75723;2;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-09-25;2023-09-27;5.0;5.0;3.1
75723;2;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-09-25;2023-09-27;5.0;5.0;3.1
75723;2;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-09-25;2023-09-27;5.0;5.0;3.1
75723;2;70117982;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-09-25;2023-09-27;5.0;5.0;3.1
76159;1;40776045;Rundstahl;8020;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-27;2023-09-27;1.0;1.0;2.2
76159;2;40776045;Winkelstahl;8050;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-27;2023-09-27;1.0;1.0;2.2
76159;3;40776045;I-Träger;8030;Tail Gas Drum V-[NUM];2023-09-27;2023-09-27;2.0;2.0;
76139;1;41781068;Nahtloses Rohr;5100;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-09-26;2023-09-28;5.0;5.0;3.1
75836;1;62658211;V-Flansch;3100;Ausblasebehälter B-[NUM];2023-09-27;2023-09-29;1.0;1.0;3.2
76138;2;11438916;Nahtloses Rohr;5100;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-28;2023-10-04;36.0;36.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;5;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;5.0;5.0;3.1
76138;5;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;5.0;5.0;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;6;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;13.56;13.56;3.1
76138;2;11438916;Nahtloses Rohr;5100;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-28;2023-10-04;36.0;36.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;3;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;6.0;6.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;4;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;8.0;8.0;3.1
76138;5;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;5.0;5.0;3.1
76138;5;11438916;Nahtloses Rohr;5100;"";2023-09-28;2023-10-04;5.0;5.0;3.1
76138;11;11438916;Zusatzkosten;12001;"";2023-09-28;2023-10-04;1.0;1.0;
76000;2;40818852;Zusatzkosten;12001;"";2023-08-28;2023-10-04;1.0;1.0;
76079;1;43297511;Ring;1400;WÄRMETAUSCHER E-[NUM];2023-09-22;2023-10-05;1.0;1.0;3.1
76079;2;43297511;Ring;1400;WÄRMETAUSCHER E-[NUM];2023-09-22;2023-10-05;1.0;1.0;3.1
76079;5;43297511;Ring;1400;WÄRMETAUSCHER E-[NUM];2023-09-22;2023-10-05;1.0;1.0;3.1
76079;6;43297511;Ring;1400;WÄRMETAUSCHER E-[NUM];2023-09-22;2023-10-05;1.0;1.0;3.1
76183;3;41781068;Rohrbogen, nahtlos;5510;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-05;6.0;6.0;3.1
76183;5;41781068;T-Stück, nahtlos;5710;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-05;6.0;6.0;3.1
76183;6;41781068;Reduzierstück, nahtlos;5610;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-05;6.0;6.0;3.1
75759;1;89218694;Bohren im Lohn;10657;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-27;2023-10-05;3.0;3.0;
75759;2;89218694;Bohren im Lohn;10657;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-27;2023-10-05;1.0;1.0;
75759;3;89218694;Bohren im Lohn;10657;Abhitzekessel E-[NUM] (mit Mischkammer);2023-09-27;2023-10-05;1.0;1.0;
76183;1;41781068;Rohrbogen, nahtlos;5510;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-07;7.0;7.0;3.1
76183;2;41781068;T-Stück, nahtlos;5710;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-07;7.0;7.0;3.1
76183;4;41781068;Rohrbogen, nahtlos;5510;PSA Adsorber V-[NUM] to V-[NUM];2023-10-05;2023-10-07;7.0;7.0;3.1
76183;7;41781068;Rohrbogen, nahtlos;5510;Tail Gas Drum V-[NUM];2023-10-05;2023-10-07;2.0;2.0;3.1
75594;1;13229505;Nahtloses Wärmetauscherrohr (D;5300;"";2023-09-22;2023-10-09;3716.0;3716.0;3.1
75594;1;13229505;Nahtloses Wärmetauscherrohr (D;5300;"";2023-09-22;2023-10-09;3716.0;3716.0;3.1
75594;2;13229505;Nahtloses Wärmetauscherrohr (D;5300;Wärmetauscher W-[NUM];2023-09-22;2023-10-09;3760.0;3760.0;3.1
76203;1;37743770;Flachdichtung;6001;Mantel und Mantelhaube E-[NUM] [PART];2023-10-06;2023-10-10;4.0;4.0;
76203;2;37743770;Flachdichtung;6001;Mantel und Mantelhaube E-[NUM] [PART];2023-10-06;2023-10-10;4.0;4.0;
76112;1;36069278;V-Flansch;3000;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-04;2023-10-14;6.0;6.0;3.1
76112;1;36069278;V-Flansch;3000;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-04;2023-10-14;6.0;6.0;3.1
76112;2;36069278;V-Flansch;3000;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-04;2023-10-16;1.0;1.0;3.1
76112;3;36069278;Blindflansch;3020;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-04;2023-10-16;1.0;1.0;3.1
76112;4;36069278;V-Flansch;3000;(Abhitzekessel E-[NUM] mit) Mischkammer M-[NUM];2023-10-04;2023-10-16;2.0;2.0;3.1
76112;4;36069278;V-Flansch;3000;(Abhitzekessel E-[NUM] mit) Mischkammer M-[NUM];2023-10-04;2023-10-16;2.0;2.0;3.1
76112;11;36069278;V-Flansch;3000;"";2023-10-04;2023-10-16;2.0;2.0;3.1
76112;11;36069278;V-Flansch;3000;"";2023-10-04;2023-10-16;2.0;2.0;3.1
76112;5;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-10-04;2023-10-16;1.0;1.0;3.1
76112;5;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-10-04;2023-10-16;1.0;1.0;3.1
76112;5;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-10-04;2023-10-16;1.0;1.0;3.1
76112;5;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-10-04;2023-10-16;1.0;1.0;3.1
76112;6;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-10-04;2023-10-16;1.0;1.0;3.1
76136;3;49689366;Spiraldichtung;6201;PSA Adsorber V-[NUM] to V-[NUM];2023-10-27;2023-10-17;15.0;15.0;2.2
76136;4;49689366;Spiraldichtung;6201;PSA Adsorber V-[NUM] to V-[NUM];2023-10-27;2023-10-17;5.0;5.0;2.2
76136;5;49689366;Spiraldichtung;6201;Tail Gas Drum V-[NUM];2023-10-27;2023-10-17;3.0;3.0;2.2
76136;6;49689366;Spiraldichtung;6201;Tail Gas Drum V-[NUM];2023-10-27;2023-10-17;2.0;2.0;
76136;7;49689366;Spiraldichtung;6201;Tail Gas Drum V-[NUM];2023-10-27;2023-10-17;4.0;4.0;
76196;1;63187990;Laserzuschnitt / Laserteil;10651;Decalin Steam Generator;2023-10-13;2023-10-17;1.0;1.0;
76196;2;63187990;Laserzuschnitt / Laserteil;10651;Decalin Steam Generator;2023-10-13;2023-10-17;1.0;1.0;
76217;1;27164983;Kappe;2700;Decalin Ablassbehälter;2023-10-11;2023-10-17;1.0;1.0;3.1
76181;1;40666797;Schauglasflansch;3700;Decalin Ablassbehälter;2023-10-11;2023-10-17;2.0;2.0;3.2
76102;1;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76102;2;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76102;3;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76102;4;38624001;Sechskantmutter;7110;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;54.0;54.0;3.1
76102;5;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;22.0;22.0;3.2
76102;6;38624001;Dehnschraube;7100;WäRMETAUSCHER E-[NUM] FP;2023-10-30;2023-10-17;18.0;18.0;3.2
76102;7;38624001;Dehnschraube;7100;WäRMETAUSCHER E-[NUM] FP;2023-10-30;2023-10-17;36.0;36.0;3.2
76102;8;38624001;Dehnschraube;7100;"";2023-10-30;2023-10-17;45.0;45.0;3.2
76102;8;38624001;Dehnschraube;7100;"";2023-10-30;2023-10-17;45.0;45.0;3.2
76102;9;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76102;10;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;14.0;14.0;3.2
76102;11;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;18.0;18.0;3.2
76102;12;38624001;Dehnschraube;7100;WäRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;40.0;40.0;3.2
76102;13;38624001;Sechskantmutter;7110;WäRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;80.0;80.0;3.1
76102;14;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;44.0;44.0;3.2
76102;15;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;49.0;49.0;3.2
76102;16;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;40.0;40.0;3.2
76102;17;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76102;18;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;36.0;36.0;3.2
76102;19;38624001;Dehnschraube;7100;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-17;27.0;27.0;3.2
76263;3;49689366;Kammprofildichtung;6100;Abhitzekessel E-[NUM] (mit Mischkammer);2023-12-06;2023-10-18;5.0;5.0;
76263;4;49689366;Kammprofildichtung;6100;Abhitzekessel E-[NUM] (mit Mischkammer);2023-12-06;2023-10-18;5.0;5.0;
76263;5;49689366;Kammprofildichtung;6100;Abhitzekessel E-[NUM] (mit Mischkammer);2023-12-06;2023-10-18;6.0;6.0;
76250;6;63601445;U-Scheibe;7020;EDC connection pipes RB-[NUM] [PART].[NUM]-[NUM];2023-10-18;2023-10-19;100.0;100.0;
76250;14;63601445;Gewindebolzen;7001;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;3.0;3.0;
76250;15;63601445;Sechskantmutter;7010;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;100.0;100.0;
76250;16;63601445;U-Scheibe;7020;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;100.0;100.0;
76250;17;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;17;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;18;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;18;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;18;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;18;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;12;63601445;Sechskantmutter;7010;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;300.0;300.0;
76250;13;63601445;U-Scheibe;7020;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;300.0;300.0;
76250;1;63601445;Verschlußschraube;7009;EDC separator vessel B-[PART];2023-10-18;2023-10-19;10.0;10.0;
76250;2;63601445;Gewindebolzen;7001;EDC separator vessel B-[PART];2023-10-18;2023-10-19;4.0;4.0;
76250;3;63601445;Sechskantmutter;7010;EDC separator vessel B-[PART];2023-10-18;2023-10-19;100.0;100.0;
76250;4;63601445;U-Scheibe;7020;EDC separator vessel B-[PART];2023-10-18;2023-10-19;100.0;100.0;
76250;5;63601445;U-Scheibe;7020;EDC connection pipes RB-[NUM] [PART].[NUM]-[NUM];2023-10-18;2023-10-19;300.0;300.0;gestempelt
76250;7;63601445;U-Scheibe;7020;EDC connection pipes RB-[NUM] [PART].[NUM]-[NUM];2023-10-18;2023-10-19;400.0;400.0;gestempelt
76250;8;63601445;U-Scheibe;7020;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;800.0;800.0;
76250;9;63601445;Verschlußschraube;7009;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;30.0;30.0;gestempelt
76250;10;63601445;Abdrückschraube;7030;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;34.0;34.0;
76250;11;63601445;Gewindebolzen;7001;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;20.0;20.0;
76250;12;63601445;Sechskantmutter;7010;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;300.0;300.0;
76250;13;63601445;U-Scheibe;7020;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-18;2023-10-19;300.0;300.0;
76250;19;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;400.0;400.0;gestempelt
76250;19;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;400.0;400.0;gestempelt
76250;19;63601445;U-Scheibe;7020;"";2023-10-18;2023-10-19;400.0;400.0;gestempelt
76266;1;35429980;Anker für Feuerschutz;1;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-20;2023-10-20;150.0;150.0;
76268;1;15457339;Laserzuschnitt / Laserteil;10651;Mantel E-[NUM];2023-10-25;2023-10-23;1.0;1.0;
76268;2;15457339;Laserzuschnitt / Laserteil;10651;PSA Adsorber V-[NUM] to V-[NUM];2023-10-25;2023-10-23;5.0;5.0;
76268;3;15457339;Laserzuschnitt / Laserteil;10651;PSA Adsorber V-[NUM] to V-[NUM];2023-10-25;2023-10-23;10.0;10.0;
76268;4;15457339;Laserzuschnitt / Laserteil;10651;PSA Adsorber V-[NUM] to V-[NUM];2023-10-25;2023-10-23;5.0;5.0;
76325;1;41781068;Rohrbogen, nahtlos;5500;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-24;2023-10-24;1.0;1.0;3.1
76325;2;41781068;T-Stück, nahtlos;5700;Abhitzekessel E-[NUM] (mit Mischkammer);2023-10-24;2023-10-24;2.0;2.0;3.1
75693;1;54605522;Elliptischer Boden 2:1;2200;"";2023-10-11;2023-10-24;10.0;10.0;3.1
75693;1;54605522;Elliptischer Boden 2:1;2200;"";2023-10-11;2023-10-24;10.0;10.0;3.1
76046;1;34298237;WN-Flansch;3500;PSA Adsorber V-[NUM] to V-[NUM];2023-10-02;2023-10-24;5.0;5.0;3.1
76046;2;34298237;WN-Flansch;3500;PSA Adsorber V-[NUM] to V-[NUM];2023-10-02;2023-10-24;5.0;5.0;3.1
76046;3;34298237;Blindflansch;3510;PSA Adsorber V-[NUM] to V-[NUM];2023-10-02;2023-10-24;5.0;5.0;3.1
76046;4;34298237;Blindflansch;3510;PSA Adsorber V-[NUM] to V-[NUM];2023-10-02;2023-10-24;5.0;5.0;3.1
76046;5;34298237;Blindflansch;3510;Tail Gas Drum V-[NUM];2023-10-02;2023-10-24;1.0;1.0;3.1
76046;6;34298237;Blindflansch;3510;Tail Gas Drum V-[NUM];2023-10-02;2023-10-24;2.0;2.0;3.1
76046;7;34298237;Blindflansch;3510;Tail Gas Drum V-[NUM];2023-10-02;2023-10-24;1.0;1.0;3.1
76104;1;63255011;Demister;8205;WÄRMETAUSCHER E-[NUM];2023-10-13;2023-10-25;1.0;1.0;
76282;1;63601445;U-Scheibe;7020;Decalin Ablassbehälter;2023-10-23;2023-10-26;100.0;100.0;
76282;2;63601445;Rundstahlbügel;5051;Decalin Ablassbehälter;2023-10-23;2023-10-26;3.0;3.0;
76282;3;63601445;Abdrückschraube;7030;Decalin Steam Generator;2023-10-23;2023-10-26;8.0;8.0;
76282;4;63601445;Sechskantmutter;7010;Decalin Steam Generator;2023-10-23;2023-10-26;100.0;100.0;
76282;5;63601445;Gewindebolzen;7001;Decalin Steam Generator;2023-10-23;2023-10-26;1.0;1.0;gest.
76282;6;63601445;U-Scheibe;7020;Decalin Steam Generator;2023-10-23;2023-10-26;10.0;10.0;
76282;7;63601445;Sechskantmutter;7010;Decalin Steam Generator;2023-10-23;2023-10-26;10.0;10.0;gest.
76282;8;63601445;Sechskantmutter;7010;Decalin Steam Generator;2023-10-23;2023-10-26;50.0;50.0;
76289;1;63601445;Abdrückschraube;7030;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;3.0;3.0;gest.
76289;2;63601445;U-Scheibe;7020;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;100.0;100.0;
76289;3;63601445;Gewindebolzen;7001;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;8.0;8.0;gestempelt
76289;4;63601445;Sechskantmutter;7010;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;100.0;100.0;gestempelt
76289;5;63601445;Gewindebolzen;7001;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;8.0;8.0;gestempelt
76289;6;63601445;Sechskantmutter;7010;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;100.0;100.0;gestempelt
76289;7;63601445;Ringschraube;7033;WÄRMETAUSCHER E-[NUM];2023-10-26;2023-10-26;2.0;2.0;gest.
76289;8;63601445;Gewindebolzen;7001;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;2.0;2.0;
76289;9;63601445;U-Scheibe;7020;WäRMETAUSCHER E-[NUM];2023-10-26;2023-10-26;100.0;100.0;
76289;10;63601445;Abdrückschraube;7030;WäRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;3.0;3.0;gest.
76289;11;63601445;Abdrückschraube;7030;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;3.0;3.0;gest.
76289;12;63601445;Sechskantschraube;7000;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;50.0;50.0;gestempelt
76289;13;63601445;Sechskantmutter;7010;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;100.0;100.0;gestempelt
76289;14;63601445;Abdrückschraube;7030;WÄRMETAUSCHER E-[NUM];2023-10-26;2023-10-26;3.0;3.0;gest.
76105;1;37743770;Rundschnurdichtung;6410;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76105;2;37743770;Rundschnurdichtung;6410;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76105;3;37743770;Rundschnurdichtung;6410;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76105;4;37743770;Rundschnurdichtung;6410;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76098;1;37743770;Flachdichtung;6011;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-11-02;2023-10-26;1.0;1.0;
76098;2;37743770;Flachdichtung;6011;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-11-02;2023-10-26;1.0;1.0;
76106;1;37743770;Flachdichtung;6000;WäRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76106;2;37743770;Flachdichtung;6000;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
76106;3;37743770;Flachdichtung;6000;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;2.0;2.0;
76106;4;37743770;Flachdichtung;6000;WÄRMETAUSCHER E-[NUM];2023-10-30;2023-10-26;1.0;1.0;
75805;6;49689366;Kammprofildichtung;6100;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-11-06;2023-10-26;15.0;15.0;
76304;1;49689366;Flachdichtung;6011;Propanbehälter FA-[NUM];2023-11-06;2023-10-27;2.0;2.0;
