Order Number;Supplier Number;Supplier;Product Article Number;Ordered Product;Ordered Product - Supplement;Original Ordered Quantity;Original Desired Date;Planned Delivery Date;Ordered Quantity;Arrival Date;Delivered Quantity
6261523;70970;52391922;27100516300;Grundleiste MCV [NUM],[NUM]/[NUM]-G-[NUM],[NUM] [NUM];[NUM]-polig;1000.0;2024-02-05;2024-02-05;1000.0;2024-02-02T00:00:00.000;1000.0
6261523;70970;52391922;REIHENKLEM M6/8;Durchgangsklemme UK [NUM] N;41A, 800V AC;500.0;2024-02-05;2024-02-05;500.0;2024-02-02T00:00:00.000;500.0
6261524;70403;24582369;32712210005;Platine [NUM] [NUM] [NUM];[NUM] Lagen, [NUM]-fach Nutzen;1200.0;2023-10-04;2023-10-04;1200.0;2023-09-29T00:00:00.000;1200.0
6261524;70403;24582369;82711810008;Platine [NUM] [NUM] [NUM];[NUM] Lagen,[NUM]-fach Nutzen;1000.0;2023-10-20;2023-10-20;1000.0;2023-09-29T00:00:00.000;840.0
6261525;71076;17992917;;ABRUF;"";;;2023-12-04;0.0;2023-12-12T00:00:00.000;0.0
6261525;71076;17992917;;"";"";;;2023-12-04;0.0;2023-12-12T00:00:00.000;0.0
6261525;71076;17992917;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2023-12-04;2023-12-04;1008.0;2023-11-28T00:00:00.000;1008.0
6261525;71076;17992917;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2024-01-01;2024-01-01;1008.0;2023-12-12T00:00:00.000;1008.0
6261525;71076;17992917;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2024-02-05;2024-02-05;1008.0;2023-12-12T00:00:00.000;1008.0
6261525;71076;17992917;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2024-03-11;2024-03-11;1008.0;2023-12-12T00:00:00.000;1008.0
6261526;71076;67760099;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2024-04-15;2024-04-15;1008.0;2024-04-09T00:00:00.000;1008.0
6261526;71076;67760099;;ABRUF;"";;;2024-04-15;0.0;2024-05-28T00:00:00.000;0.0
6261526;71076;67760099;IC C515C;IC Mikrocontroller [CODE] SMD;MQFP-[NUM], [NUM]-Bit, 64KB, OTP, [NUM] [PART];1008.0;2024-06-03;2024-06-03;1008.0;2024-05-28T00:00:00.000;1008.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];6000.0;2023-07-31;2023-07-31;6000.0;2023-07-31T00:00:00.000;6000.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];6000.0;2023-09-04;2023-09-04;6000.0;2023-09-04T00:00:00.000;6000.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];6000.0;2023-10-09;2023-10-09;6000.0;2023-10-09T00:00:00.000;6000.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];6000.0;2023-10-30;2023-10-30;6000.0;2023-10-30T00:00:00.000;6000.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];6000.0;2023-12-04;2023-12-04;6000.0;2023-12-01T00:00:00.000;6000.0
6261527;70033;95947983;C YS 4N7/250;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE], [CODE];4000.0;2024-02-05;2024-02-05;4000.0;2024-02-02T00:00:00.000;4000.0
6261528;70859;14929254;9999;[NUM]-[NUM]-[NUM];[NUM];0.0;2099-12-28;2099-12-28;0.0;;
6261528;70859;14929254;;"";"";;;2023-05-15;0.0;;
6261529;70033;95947983;26000730000;Widerstand 510R SMD [NUM];[NUM]% 250mW;5000.0;2023-12-11;2023-12-11;5000.0;2023-12-13T00:00:00.000;5000.0
6261529;70033;95947983;26000820000;Widerstand 1K SMD [NUM];[NUM]% 250mW;5000.0;2023-12-11;2023-12-11;5000.0;2023-12-13T00:00:00.000;5000.0
6261529;70033;95947983;25000050000;Kondensator Keramik [PART] SMD [NUM];[NUM]% [CODE], 4000er Rolle;12000.0;2023-12-11;2023-12-11;12000.0;2023-12-13T00:00:00.000;12000.0
6261529;70033;95947983;26000550100;Widerstand 270K SMD [NUM];[NUM]% 125mW;5000.0;2023-12-11;2023-12-11;5000.0;2023-12-13T00:00:00.000;5000.0
6261529;70033;95947983;26000360200;Widerstand 200K SMD [NUM];[NUM]% 125mW;5000.0;2023-12-11;2023-12-11;5000.0;2023-12-13T00:00:00.000;5000.0
6261529;70033;95947983;26000130000;Widerstand 100R SMD [NUM];[NUM]% 125mW;10000.0;2023-12-11;2023-12-11;10000.0;2023-12-13T00:00:00.000;10000.0
6261530;71273;72613869;;ABRUF;"";0.0;2022-12-26;2023-11-13;0.0;2023-11-13T00:00:00.000;0.0
6261530;71273;72613869;;"";"";0.0;2022-12-26;2023-11-13;0.0;2023-11-13T00:00:00.000;0.0
6261530;71273;72613869;81000130000;IC Unigate [CODE] [NUM],3V EtherCAT;[NUM] [PART] Vollduplex Übertragung;100.0;2023-11-13;2023-11-13;100.0;2023-11-13T00:00:00.000;100.0
6261531;70358;47818265;;ABRUF;"";0.0;2022-07-11;2023-12-04;0.0;2023-12-01T00:00:00.000;0.0
6261531;70358;47818265;;"";"";0.0;2022-07-11;2023-12-04;0.0;2023-12-01T00:00:00.000;0.0
6261531;70358;47818265;28300030000;Flanschdose [CODE] [NUM] für Leiterplatten;[NUM]-polig, [CODE], A-kodiert, [CODE];1000.0;2023-12-04;2023-12-04;1000.0;2023-12-01T00:00:00.000;1000.0
6261532;71331;81857295;999;Verbrauchsmaterial;"";5.0;2023-04-17;2023-04-17;5.0;2023-05-10T00:00:00.000;5.0
6261532;71331;81857295;999;Verbrauchsmaterial;"";10.0;;2023-05-01;10.0;2023-05-10T00:00:00.000;10.0
6261532;71331;81857295;999;Verbrauchsmaterial;"";20.0;;2023-05-01;20.0;2023-05-10T00:00:00.000;20.0
6261532;71331;81857295;999;Verbrauchsmaterial;"";5.0;;2023-05-01;5.0;2023-05-03T00:00:00.000;5.0
6261532;71331;81857295;999;Verbrauchsmaterial;"";1.0;;2023-05-01;1.0;2023-05-03T00:00:00.000;1.0
6261533;70849;33626981;98100010000;Zeitreilais Multifunktional 240VAC 5A;1Wechsler, Zeitbereich: [NUM].001s-[NUM].99h;10.0;2023-07-17;2023-07-17;10.0;2023-05-22T00:00:00.000;10.0
6261534;71086;44774836;;ABRUF;"";;;2023-05-03;0.0;2024-04-25T00:00:00.000;0.0
6261534;71086;44774836;;Einkaufskontrakt;"";;;2023-05-03;0.0;2024-04-25T00:00:00.000;0.0
6261534;71086;44774836;;"";"";;;2023-05-03;0.0;2024-04-25T00:00:00.000;0.0
6261534;71086;44774836;24200280000;[PART] Wandler Vin=[NUM]-305V Vout=24V 5W;[NUM] Ausgang Iout=210mA, DIP-[NUM];240.0;2024-03-04;2024-03-04;240.0;2024-03-11T00:00:00.000;240.0
6261534;71086;44774836;24200280000;[PART] Wandler Vin=[NUM]-305V Vout=24V 5W;[NUM] Ausgang Iout=210mA, DIP-[NUM];240.0;2024-04-22;2024-04-22;240.0;2024-04-25T00:00:00.000;240.0
6261535;71086;44774836;C ES 220U/50;Kondensator Elko [PART];[NUM]%, [CODE], [CODE], -[NUM]+[NUM]°C;21000.0;2024-04-15;2024-04-15;21000.0;2024-04-18T00:00:00.000;8000.0
6261536;70040;14148833;GLEIR GBPC3512A;Gleichrichter [CODE] 1200V 35A;GBPC-A Gehäuse, Single Phase Bridge;500.0;2023-08-02;2023-08-02;500.0;2023-08-01T00:00:00.000;500.0
6261536;70040;14148833;GLEIR GBPC3512A;Gleichrichter [CODE] 1200V 35A;GBPC-A Gehäuse, Single Phase Bridge;500.0;2023-09-27;2023-09-27;500.0;2023-09-26T00:00:00.000;460.0
6261536;70040;14148833;GLEIR GBPC3512A;Gleichrichter [CODE] 1200V 35A;GBPC-A Gehäuse, Single Phase Bridge;500.0;2023-11-22;2023-11-22;500.0;2023-11-21T00:00:00.000;500.0
6261537;72048;28229650;35000480000;Kondensator Elko [PART];[NUM]%, [CODE], [CODE], -[NUM]+[NUM]°C;100.0;2024-03-04;2024-03-04;100.0;2024-03-01T00:00:00.000;100.0
6261185;70406;67884162;;Abruf;"";0.0;2022-03-21;2023-11-13;0.0;2024-03-05T00:00:00.000;0.0
6261185;70406;67884162;;"";"";0.0;2022-03-21;2023-11-13;0.0;2024-03-05T00:00:00.000;0.0
6261185;70406;67884162;REL 24V 001 06A;Relais Steck-/Print 24VDC 6A;[NUM]-poliger Wechsler, SPDT;1000.0;2023-11-13;2023-11-13;1000.0;2023-11-15T00:00:00.000;1000.0
6261185;70406;67884162;REL 24V 001 06A;Relais Steck-/Print 24VDC 6A;[NUM]-poliger Wechsler, SPDT;1000.0;2023-12-04;2023-12-04;1000.0;2023-12-05T00:00:00.000;1000.0
6261185;70406;67884162;REL 24V 001 06A;Relais Steck-/Print 24VDC 6A;[NUM]-poliger Wechsler, SPDT;1000.0;2024-02-12;2024-02-12;1000.0;2024-02-13T00:00:00.000;1000.0
6261186;72048;28229650;86000100300;Widerstand 35K7 SMD [NUM];[NUM],[NUM]% 125mW;5000.0;2023-11-27;2023-11-27;5000.0;2023-11-09T00:00:00.000;5000.0
6261187;72048;28229650;21400150000;Transistor IGBT [CODE] 650V 20A;TO-[NUM]-[NUM], Trench Feldstopp;25.0;2023-12-22;2023-12-22;25.0;2023-12-19T00:00:00.000;25.0
6261188;71247;23963204;25000390000;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE],5xB11xH20mm, [CODE],5mm;1584.0;2024-01-17;2024-01-17;1584.0;2024-01-08T00:00:00.000;1584.0
6261188;71247;23963204;25000390000;Kondensator [NUM],[PART] [CODE];[NUM]%, [CODE],5xB11xH20mm, [CODE],5mm;1584.0;2024-04-15;2024-04-15;1584.0;2024-04-11T00:00:00.000;1584.0
6261189;72048;28229650;31600330000;Diode Schottky 650V 20A TO-[NUM]-[NUM];Siliziumkarbid-Schottky, Keine Erholzeit;0.0;2023-09-25;2023-09-25;0.0;;
6261189;72048;28229650;31600330000;Diode Schottky 650V 20A TO-[NUM]-[NUM];Siliziumkarbid-Schottky, Keine Erholzeit;0.0;2023-10-30;2023-10-30;0.0;;
6261189;72048;28229650;31600330000;Diode Schottky 650V 20A TO-[NUM]-[NUM];Siliziumkarbid-Schottky, Keine Erholzeit;0.0;2023-12-04;2023-12-04;0.0;;
6261190;70448;99944665;31600330000;Diode Schottky 650V 20A TO-[NUM]-[NUM];Siliziumkarbid-Schottky, Keine Erholzeit;800.0;2023-10-23;2023-10-23;800.0;2023-10-23T00:00:00.000;800.0
6261191;71261;47186051;9999;DIN VDE [NUM]-[NUM]-[NUM] VDE [NUM]-[NUM]-[NUM]:[NUM]-[NUM];"";1.0;2023-03-13;2023-03-13;1.0;2023-03-17T00:00:00.000;1.0
6261192;70379;51353409;BETRIEBSMITTEL;div.S.Kociok;"";1.0;2023-03-20;2023-03-20;1.0;2023-03-17T00:00:00.000;1.0
6261192;70379;51353409;124600000000500;Diode 1000V 1A 1N4007;1N4007-[CODE]/[NUM];1000.0;2023-03-20;2023-03-20;1000.0;2023-03-17T00:00:00.000;1000.0
6261192;70379;51353409;BETRIEBSMITTEL;div. S. Kociok;online bestellt;1.0;2023-03-20;2023-03-20;1.0;2023-03-17T00:00:00.000;1.0
6261193;70266;54909977;DC/DC 5V;[PART] Wandler Vin=5Vdc Vout=5Vdc 1W;[NUM] Ausgang Iout=200mA, SIP-[NUM] isoliert;500.0;2023-12-18;2023-12-18;500.0;2023-12-07T00:00:00.000;500.0
6261193;70266;54909977;DC/DC 5V;[PART] Wandler Vin=5Vdc Vout=5Vdc 1W;[NUM] Ausgang Iout=200mA, SIP-[NUM] isoliert;500.0;2023-12-04;2023-12-04;500.0;2023-11-16T00:00:00.000;500.0
6261193;70266;54909977;;Abruf;"";0.0;2022-06-20;2023-07-10;0.0;2023-12-07T00:00:00.000;0.0
6261193;70266;54909977;;"";"";0.0;2022-06-20;2023-07-10;0.0;2023-12-07T00:00:00.000;0.0
6261193;70266;54909977;DC/DC 5V;[PART] Wandler Vin=5Vdc Vout=5Vdc 1W;[NUM] Ausgang Iout=200mA, SIP-[NUM] isoliert;500.0;2023-11-13;2023-11-13;500.0;2023-11-14T00:00:00.000;500.0
6261194;70266;54909977;;Abruf;"";0.0;2021-03-08;2024-03-04;0.0;2024-03-06T00:00:00.000;0.0
6261194;70266;54909977;;"";"";0.0;2021-03-08;2024-03-04;0.0;2024-03-06T00:00:00.000;0.0
6261194;70266;54909977;84200050000;[PART] Wandler Vin=24Vdc Vout=[NUM],3Vdc [NUM],3W;[NUM] Ausgang Iout=700mA, SIP-[NUM] isoliert;100.0;2024-03-04;2024-03-04;100.0;2024-03-06T00:00:00.000;100.0
6261195;70266;54909977;;Abruf;"";0.0;2023-01-09;2024-01-15;0.0;2024-03-06T00:00:00.000;0.0
6261195;70266;54909977;;"";"";0.0;2023-01-09;2024-01-15;0.0;2024-03-06T00:00:00.000;0.0
6261195;70266;54909977;84200070000;[PART] Wandler Vin=24Vdc Vout=5Vdc 5W;[NUM] Ausgang Iout=1A, DIP-[NUM] isoliert;200.0;2023-11-06;2023-11-06;200.0;2023-11-08T00:00:00.000;200.0
6261195;70266;54909977;84200070000;[PART] Wandler Vin=24Vdc Vout=5Vdc 5W;[NUM] Ausgang Iout=1A, DIP-[NUM] isoliert;200.0;2024-03-04;2024-03-04;200.0;2024-03-06T00:00:00.000;200.0
6261196;70607;6809526;;Abruf;"";0.0;2021-04-19;2023-09-25;0.0;2023-09-13T00:00:00.000;0.0
6261196;70607;6809526;;"";"";0.0;2021-04-19;2023-09-25;0.0;2023-09-13T00:00:00.000;0.0
6261196;70607;6809526;24400020300;Sensor [PART] mit [NUM] Meter Kabel auf BNC;Accelerometer [NUM] [PART] with cable BNC;20.0;2023-09-25;2023-09-25;20.0;2023-09-13T00:00:00.000;20.0
6261197;71031;4616612;24000100000;REO Ringkerntransformator BV 65B11069;Vollverguss mit H-Stück;60.0;2024-03-08;2024-03-08;60.0;;
6261198;70560;27555085;27300020200;Anbaugehäuse Han 3A-AGG-QB;schwarz, Kunststoff;200.0;2024-02-26;2024-02-26;200.0;2024-02-20T00:00:00.000;200.0
6261198;70560;27555085;27300020300;HAN Anbaugehäuse Gr. 3A;Han 3A-AGG-QB (GRAU) KU;300.0;2024-02-26;2024-02-26;300.0;2024-02-20T00:00:00.000;300.0
6261198;70560;27555085;27301110100;HAN-A Buchseneinsatz [NUM]+PE;Han 3A-BU-S;500.0;2024-02-26;2024-02-26;500.0;2024-02-20T00:00:00.000;500.0
6261198;70560;27555085;27301110200;HAN Buchseneinsatz [NUM]+PE;Han 4A-BU-S;1000.0;2024-02-26;2024-02-26;1000.0;2024-02-20T00:00:00.000;1000.0
6261198;70560;27555085;27301120100;HAN-A Stifteinsatz [NUM]+PE;Han 3A-STI;500.0;2024-02-26;2024-02-26;500.0;2024-02-20T00:00:00.000;500.0
6261198;70560;27555085;27301120200;HAN Stifteinsatz [NUM]+PE;Han 4A-STI-S;500.0;2024-02-26;2024-02-26;500.0;2024-02-20T00:00:00.000;500.0
6261198;70560;27555085;27300270200;HAN Tüllengehäuse Gr. 3A;Han 3A-gw-[CODE];200.0;2024-02-26;2024-02-26;200.0;2024-02-20T00:00:00.000;200.0
6261199;70560;27555085;27301110200;HAN Buchseneinsatz [NUM]+PE;Han 4A-BU-S;2000.0;2024-02-05;2024-02-05;2000.0;2024-01-30T00:00:00.000;2000.0
6261200;71076;67760099;28000260100;Wippschalter [NUM].[NUM];[PART], rot, [NUM]-polig, DPST;100.0;2023-12-11;2023-12-11;100.0;2023-12-05T00:00:00.000;100.0
6261201;70403;24582369;22715390006;Platine [NUM] [NUM] [NUM];[NUM] Lagen, [NUM]-fach Nutzen;600.0;2023-08-21;2023-08-21;600.0;2023-08-16T00:00:00.000;600.0
6261201;70403;24582369;22715400005;Platine [NUM] [NUM] [NUM];[NUM] Lagen, [NUM]-fach Nutzen;600.0;2023-08-21;2023-08-21;600.0;2023-08-16T00:00:00.000;600.0
6261202;70070;46990006;22713010003;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;200.0;2023-07-24;2023-07-24;200.0;2023-07-20T00:00:00.000;200.0
6261202;70070;46990006;22713970002;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;100.0;2023-07-24;2023-07-24;100.0;2023-07-20T00:00:00.000;100.0
6261203;71498;29207196;22713990003;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;271.0;2023-07-31;2023-07-31;271.0;2023-07-31T00:00:00.000;271.0
6261203;71498;29207196;22713990003;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;225.0;2024-01-01;2024-01-01;225.0;2024-01-05T00:00:00.000;225.0
6261204;70770;41316462;27400121100;Blindstopfen [CODE],[NUM];SKINDICHT BLK-M;5000.0;2024-02-05;2024-02-05;5000.0;2024-02-06T00:00:00.000;1700.0
6261204;70770;41316462;27400120100;Kabelverschraubung [CODE],[NUM];SKINTOP ST-M;4000.0;2024-02-05;2024-02-05;4000.0;2024-02-06T00:00:00.000;4000.0
6261204;70770;41316462;274000100;Blindstopfen [CODE],[NUM];SKINDICHT BLK-GL-M;2000.0;2024-02-05;2024-02-05;2000.0;2024-02-06T00:00:00.000;2000.0
6261205;70770;41316462;MUTTER GMP-GL16;Gegenmutter [CODE],[NUM];SKINTOP GMP-GL-M;200.0;2023-09-11;2023-09-11;200.0;2023-09-08T00:00:00.000;200.0
6261205;70770;41316462;GEGENMU M16 SM;Gegenmutter [CODE],[NUM];SKINDICHT SM-M;1000.0;2023-11-27;2023-11-27;1000.0;2023-11-24T00:00:00.000;1000.0
6261205;70770;41316462;VERSCHRAUBM20MS;Verschraubung SKINTOP MS-M 20x1,[NUM];Messing vernickelt;200.0;2024-01-29;2024-01-29;200.0;2024-01-29T00:00:00.000;200.0
6261205;70770;41316462;SKINTOP M20 EMV;Verschraubung SKINTOP MS-SC-M 20x1,[NUM];Messing vernickelt;400.0;2023-04-17;2023-04-17;400.0;2023-03-17T00:00:00.000;400.0
6261206;71281;25945701;37300200100;Flachstecker [NUM],8x0,8mm stehend;"";20000.0;2024-02-05;2024-02-05;20000.0;2024-02-07T00:00:00.000;20000.0
6261207;71384;19314511;37300510000;Stecker Mini-USB B WR-COM;[NUM]-polig, USB [NUM].[NUM];1000.0;2024-02-12;2024-02-12;1000.0;2024-02-16T00:00:00.000;1000.0
6261208;70970;52391922;27100912400;Grundleiste GMSTBA [NUM],[NUM]/[NUM]-G-[NUM],[NUM] [NUM];[NUM]-polig;250.0;2023-04-10;2023-04-10;250.0;2023-04-06T00:00:00.000;250.0
6261208;70970;52391922;27100852900;Stecker MVSTBW [NUM],[NUM]/[NUM]-ST-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;50.0;2023-04-10;2023-04-10;50.0;2023-04-06T00:00:00.000;50.0
6261208;70970;52391922;27100512900;Grundleiste MC [NUM],[NUM]/[NUM]-G-[NUM],[NUM] [NUM];[NUM]-polig;400.0;2023-11-06;2023-11-06;400.0;2023-10-31T00:00:00.000;400.0
6261208;70970;52391922;27100300000;Klemme MPT [NUM],[NUM]/[NUM]-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;250.0;2023-11-06;2023-11-06;250.0;2023-11-06T00:00:00.000;250.0
6261208;70970;52391922;27100290000;Klemme MPT [NUM],[NUM]/[NUM]-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;250.0;2023-11-22;2023-11-22;250.0;2023-11-16T00:00:00.000;250.0
6261209;70970;52391922;27301120400;Stifteinsatz HC-[CODE]-I-UT-M [NUM];[NUM]+PE, Schraubanschluss;200.0;2023-11-27;2023-11-27;200.0;2023-11-22T00:00:00.000;200.0
6261209;70970;52391922;27301270200;Mini USB Buchse VS-EC-MSDB SH SCO;[CODE]-SPEEDCON, mit geradem Lötanschluss;20.0;2024-01-08;2024-01-08;20.0;2023-12-15T00:00:00.000;20.0
6261209;70970;52391922;27300420200;Einbaustecker SACC-E-MS-5CON-[CODE]/[NUM],[NUM] SC;[NUM]-polig, [CODE]-SPEEDCON, A-kodiert;200.0;2024-01-08;2024-01-08;200.0;2024-01-08T00:00:00.000;200.0
6261209;70970;52391922;27300021200;Gehäuse HC-STA-[CODE]-BWS-PL-BK [NUM];Anbaugehäuse [CODE], Kunststoff;200.0;2023-11-27;2023-11-27;200.0;2023-11-22T00:00:00.000;162.0
6261209;70970;52391922;27300020900;Gehäuse HC-STA-[CODE]-BWS-EL-AL [NUM];Anbaugehäuse [CODE], Metall;200.0;2023-11-27;2023-11-27;200.0;2023-11-22T00:00:00.000;200.0
6261209;70970;52391922;37100420000;Stecker IPC [NUM]/[NUM]-ST-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;50.0;2023-11-06;2023-11-06;50.0;2023-11-06T00:00:00.000;50.0
6261209;70970;52391922;ST MVSTBR 6-ST;Stecker MVSTBR [NUM],[NUM]/[NUM]-ST-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;200.0;2024-01-08;2024-01-08;200.0;2024-01-08T00:00:00.000;200.0
6261210;70033;95947983;31400280000;Transistor NPN Darlington [CODE] SMD;SOT-[NUM], 80V, 1A, Bipolar;2000.0;2024-03-18;2024-03-18;2000.0;2024-03-14T00:00:00.000;2000.0
6261210;70033;95947983;21600210000;Diode TVS 12V 600W SMD SMB;Unidirectional;2500.0;2024-03-18;2024-03-18;2500.0;2024-03-14T00:00:00.000;2500.0
6261212;70729;36124797;9999;Angebot [NUM] vom [NUM].[NUM].[NUM];"";1.0;2023-05-08;2023-05-08;1.0;2023-05-11T00:00:00.000;1.0
6261213;70124;28080796;999;Modernisierung;"";35917.0;2099-12-28;2099-12-28;35917.0;;
6261214;71510;53534315;999;Neuinvestition;"";1.0;;2023-03-13;1.0;;
6261215;71273;72613869;;Abruf;"";0.0;2022-12-26;2024-03-04;0.0;2024-03-07T00:00:00.000;0.0
6261215;71273;72613869;;"";"";0.0;2022-12-26;2024-03-04;0.0;2024-03-07T00:00:00.000;0.0
6261215;71273;72613869;81000130000;IC Unigate [CODE] [NUM],3V EtherCAT;[NUM] [PART] Vollduplex Übertragung;100.0;2024-03-04;2024-03-04;100.0;2024-03-05T00:00:00.000;50.0
6261216;71394;24399890;;Abruf;"";0.0;2021-08-23;2023-03-20;0.0;2024-02-28T00:00:00.000;0.0
6261216;71394;24399890;;"";"";0.0;2021-08-23;2023-03-20;0.0;2024-02-28T00:00:00.000;0.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2023-09-18;2023-09-18;360.0;2023-09-13T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2023-11-20;2023-11-20;360.0;2023-11-14T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2023-12-04;2023-12-04;360.0;2023-11-28T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2024-01-08;2024-01-08;360.0;2024-01-10T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2024-01-22;2024-01-22;360.0;2024-01-23T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2024-02-19;2024-02-19;360.0;2024-02-13T00:00:00.000;360.0
6261216;71394;24399890;51000010100;IC Mikrocontroller [CODE] SMD;LQFP-[NUM], [NUM]-Bit, 832KB, Flash, [NUM] [PART];360.0;2024-03-01;2024-03-01;360.0;2024-02-28T00:00:00.000;360.0
6261217;71086;44774836;26000360300;Widerstand 390K SMD [NUM];[NUM]% 125mW;5000.0;2024-03-04;2024-03-04;5000.0;2024-03-12T00:00:00.000;5000.0
6261217;71086;44774836;IC ILD213 SO8;IC Optokoppler [CODE] SMD;SOIC-[NUM], 4000Veff, [NUM] Kanäle, VE [NUM];6000.0;2024-03-04;2024-03-04;6000.0;2024-03-06T00:00:00.000;6000.0
6261218;71027;5179328;;Abruf;"";0.0;2022-07-04;2024-01-08;0.0;2024-01-04T00:00:00.000;0.0
6261218;71027;5179328;;"";"";0.0;2022-07-04;2024-01-08;0.0;2024-01-04T00:00:00.000;0.0
6261218;71027;5179328;TRIMMPOTI 5K/4;Trimmpoti 5kOhm [NUM],25W [CODE] SMD;[NUM]%, [NUM]-Gang, J-Anschluss;2000.0;2024-01-08;2024-01-08;2000.0;2024-01-04T00:00:00.000;2000.0
6261219;70245;51101021;26000650000;Widerstand 15R SMD [NUM];[NUM]% 125mW;100.0;2023-09-11;2023-09-11;100.0;2023-09-13T00:00:00.000;100.0
6261028;70033;95947983;DIODE ES1D;Diode Standard 200V 1A SMD SMA;Schnellerholung, nur Rollenware;15000.0;2023-05-22;2023-05-22;15000.0;2023-05-22T00:00:00.000;15000.0
6261028;70033;95947983;DIODE ES1D;Diode Standard 200V 1A SMD SMA;Schnellerholung, nur Rollenware;15000.0;2023-06-19;2023-06-19;15000.0;2023-06-19T00:00:00.000;15000.0
6261029;70403;24582369;22703770004;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;480.0;2023-05-15;2023-05-15;480.0;2023-05-08T00:00:00.000;480.0
6261029;70403;24582369;22703770004;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;480.0;2023-08-07;2023-08-07;480.0;2023-07-31T00:00:00.000;480.0
6261029;70403;24582369;22703770004;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;240.0;2023-11-13;2023-11-13;240.0;2023-11-06T00:00:00.000;240.0
6261030;70040;14148833;21000580000;Hall-Effekt Sensor [CODE] SMD;SOIC-[NUM], 50A, 1Kanal, einfachgerichtet;1000.0;2024-02-02;2024-02-02;1000.0;2024-01-31T00:00:00.000;1000.0
6261030;70040;14148833;21000580000;Hall-Effekt Sensor [CODE] SMD;SOIC-[NUM], 50A, 1Kanal, einfachgerichtet;0.0;2024-04-12;2024-04-12;0.0;;
6261030;70040;14148833;21000460000;IC Buck Schaltregler [CODE] SMD;SOIC-[NUM], [NUM],25V, [NUM],5A, Einstellbar;1211.0;2023-02-24;2023-02-24;1211.0;2023-02-23T00:00:00.000;1211.0
6261031;71027;5179328;;Abruf;"";;;2023-11-13;0.0;2023-11-09T00:00:00.000;0.0
6261031;71027;5179328;;"";"";;;2023-11-13;0.0;2023-11-09T00:00:00.000;0.0
